,Phrase Quality,Phrase,Year
10967,0.7296471056,local optimization,2005
10968,0.7295843032,peer to peer p2p file sharing,2005
10969,0.7295171782,temperature range,2005
10970,0.729281719,point source,2005
10971,0.7291065763,symmetric matrix,2005
10972,0.7291017994,hierarchical clustering algorithm,2005
10973,0.7288841912,authentication schemes,2005
10974,0.7288385454,energy optimization,2005
10975,0.7287578126,random search,2005
10976,0.7285689276,structuring elements,2005
10977,0.7284669787,timing acquisition,2005
10978,0.7283829235,quantitative measures,2005
10979,0.7283477925,denial of service dos attacks,2005
10980,0.728198586,termination analysis,2005
10981,0.7280845403,dijkstras algorithm,2005
10982,0.7278347441,query formulation,2005
10983,0.7276037889,technical report,2005
10984,0.7275609798,transportation systems,2005
10985,0.727502535,thermal noise,2005
10986,0.7274960229,satellite network,2005
10987,0.727215315,real scene,2005
10988,0.7270168706,mission critical applications,2005
10989,0.7268482334,cost efficiency,2005
10990,0.7267154822,perform poorly,2005
10991,0.7266082493,random bits,2005
10992,0.7265801651,distance estimation,2005
10993,0.7265517321,relay nodes,2005
10994,0.726347198,locally adaptive,2005
10995,0.7259137178,surface fitting,2005
10996,0.7256796095,target word,2005
10997,0.7256347517,puts forward,2005
10998,0.7255077704,matrix valued,2005
10999,0.7250433632,highly structured,2005
11000,0.7249734483,iterative receiver,2005
11001,0.7249026096,view point,2005
11002,0.7248047904,bandwidth management,2005
11003,0.7247724699,entropy rate,2005
11004,0.7247687856,recent trends,2005
11005,0.7246981481,embedded computing,2005
11006,0.724654222,worst case execution time,2005
11007,0.7243754316,video broadcasting,2005
11008,0.7243651929,entity recognition,2005
11009,0.7243558492,semantic networks,2005
11010,0.7241908257,total completion,2005
11011,0.7240922365,microarray image,2005
11012,0.7240762173,residual energy,2005
11013,0.7240524592,optimal threshold,2005
11014,0.7240490625,distributed teams,2005
11015,0.7240098678,assessment tool,2005
11016,0.7236774954,geometric primitives,2005
11017,0.7236319344,power levels,2005
11018,0.7233231569,mean squared error mse,2005
11019,0.7232307978,function block,2005
11020,0.7231481435,large scale sensor networks,2005
11021,0.723049444,training dataset,2005
11022,0.7230192202,path tracking,2005
11023,0.7223366987,stability condition,2005
11024,0.7220013309,periodic solution,2005
11025,0.7215277728,selection strategies,2005
11026,0.7215123604,naturally occurring,2005
11027,0.7212820555,locally linear,2005
11028,0.7211711329,timing error,2005
11029,0.7211148368,overhead incurred,2005
11030,0.7208301199,access control policy,2005
11031,0.720617724,exact algorithms,2005
11032,0.7203587836,high level semantic,2005
11033,0.7203202592,internal states,2005
11034,0.7203017219,j combin theory,2005
11035,0.7201469056,location determination,2005
11036,0.7201345421,target genes,2005
11037,0.7200206694,utmost importance,2005
11038,0.7198537985,multi point,2005
11039,0.7197813808,packet loss ratio,2005
11040,0.7197602084,transmission energy,2005
11041,0.7191600319,energy functional,2005
11042,0.718930238,changing environments,2005
11043,0.7188668058,parallel genetic algorithm,2005
11044,0.7187917008,probabilistic logic,2005
11045,0.7186263877,yield loss,2005
11046,0.7186260267,moving camera,2005
11047,0.718552948,research communities,2005
11048,0.7184803096,peak to average power ratio papr,2005
11049,0.7183967297,autoregressive model,2005
11050,0.7182852676,control loops,2005
11051,0.7182615932,supervised clustering,2005
11052,0.7179863872,local search algorithm,2005
11053,0.7178702743,hop routing,2005
11054,0.7178040339,interpolation technique,2005
11055,0.717545476,organizational performance,2005
11056,0.7172278979,quantization based,2005
11057,0.7170425033,qos mechanisms,2005
11058,0.717033029,output port,2005
11059,0.7168475295,root mean square error,2005
11060,0.7168048371,feature subsets,2005
11061,0.7167042424,listening tests,2005
11062,0.7163143521,synthesized speech,2005
11063,0.7157698697,transition fault,2005
11064,0.7157346802,individual user,2005
11065,0.7156638885,finite size,2005
11066,0.7155210144,general purpose processor,2005
11067,0.7148493837,field studies,2005
11068,0.7148377918,shape parameter,2005
11069,0.7146958523,security levels,2005
11070,0.7145719582,high energy,2005
11071,0.7145171121,nonlinear system identification,2005
11072,0.7137800245,data source,2005
11073,0.7136785181,bit parallel,2005
11074,0.7133031044,threshold proxy,2005
11075,0.7132677754,multi frame,2005
11076,0.7132456451,theoretical properties,2005
11077,0.712952617,information age,2005
11078,0.712793394,linear precoding,2005
11079,0.7127727727,broadcast protocol,2005
11080,0.7123880199,previously unseen,2005
11081,0.7123206276,sketch based,2005
11082,0.7122344827,multi cell,2005
11083,0.71218721,body pose,2005
11084,0.7119848472,image statistics,2005
11085,0.7110278943,agent development,2005
11086,0.7109130602,geometric model,2005
11087,0.7108813076,cell size,2005
11088,0.7108057903,cover problem,2005
11089,0.7106971851,global scale,2005
11090,0.7106326844,high contrast,2005
11091,0.7101709667,tree structured data,2005
11092,0.7101593467,np hard problems,2005
11093,0.7098676089,design tradeoffs,2005
11094,0.7098605958,identically distributed iid,2005
11095,0.7098310023,rf front end,2005
11096,0.7098209209,automated negotiation,2005
11097,0.7096116125,nonlinear distortion,2005
11098,0.7095824685,large area,2005
11099,0.7091855036,traffic volume,2005
11100,0.7090746733,comprehensive evaluation,2005
11101,0.7090402218,fuzzy logic systems,2005
11102,0.7087761161,additive white gaussian noise awgn channel,2005
11103,0.7085475078,rna sequences,2005
11104,0.7085249181,virtual reality applications,2005
11105,0.7082225966,rail to rail,2005
11106,0.7081408329,rely heavily,2005
11107,0.7079706543,transition probability,2005
11108,0.7075195774,schema integration,2005
11109,0.707448681,path queries,2005
11110,0.7071296232,microarray images,2005
11111,0.7069900662,development project,2005
11112,0.7069684286,local geometry,2005
11113,0.7068981919,ecg signals,2005
11114,0.7067122728,resource access,2005
11115,0.706369606,image patches,2005
11116,0.7063581363,priori knowledge,2005
11117,0.7063183291,camera images,2005
11118,0.7060832,biologically relevant,2005
11119,0.7058398809,dynamic scene,2005
11120,0.7058201937,uniquely determined,2005
11121,0.7058034699,adversely affect,2005
11122,0.7055582034,human identification,2005
11123,0.7052208152,cluster size,2005
11124,0.7051850591,relative entropy,2005
11125,0.7050887222,fuzzy c means clustering,2005
11126,0.7048755322,hidden nodes,2005
11127,0.7047859114,clock network,2005
11128,0.704752877,digital image processing,2005
11129,0.7047507663,hot topic,2005
11130,0.7040736881,multi label,2005
11131,0.7040260852,routing in mobile ad hoc networks,2005
11132,0.7039916794,protein classification,2005
11133,0.7037146581,io operations,2005
11134,0.7036201622,multi agent simulation,2005
11135,0.7035596646,interconnect delay,2005
11136,0.7033808989,mobile access,2005
11137,0.7032035268,secret image,2005
11138,0.7029683204,production rate,2005
11139,0.7026993308,wdm network,2005
11140,0.7026234928,task decomposition,2005
11141,0.702570412,brain regions,2005
11142,0.7025585612,reference trajectory,2005
11143,0.7023625745,collaborative product,2005
11144,0.7022655722,reversible logic,2005
11145,0.70211512,selection strategy,2005
11146,0.7021118173,loop filter,2005
11147,0.7020975015,cad model,2005
11148,0.701986686,hardness results,2005
11149,0.7018551186,relies heavily,2005
11150,0.7017060325,wide bandwidth,2005
11151,0.7015388999,authentication and authorization,2005
11152,0.7012393303,content filtering,2005
11153,0.7012371049,decision making problems,2005
11154,0.701146343,data management systems,2005
11155,0.7006599312,management infrastructure,2005
11156,0.7002342325,spatial index,2005
11157,0.7002026771,grid security,2005
11158,0.7000363845,matrix equation,2005
11159,0.6999099997,wireless multi hop,2005
11160,0.6996332561,kinetic parameters,2005
11161,0.6995325088,image decomposition,2005
11162,0.6994389827,limited capacity,2005
11163,0.6992259018,coding standards,2005
11164,0.6992242545,audio quality,2005
11165,0.6984891567,multiple targets,2005
11166,0.6983759274,handoff delay,2005
11167,0.6982658304,past decades,2005
11168,0.6982636556,evaluation procedure,2005
11169,0.6982547776,wavelet basis,2005
11170,0.6982279724,production cost,2005
11171,0.6981640777,transportation network,2005
11172,0.6981379458,predicting protein,2005
11173,0.6979188603,position based,2005
11174,0.6978716015,next generation wireless networks,2005
11175,0.6977695345,line detection,2005
11176,0.6974124027,web sources,2005
11177,0.697187362,experimental findings,2005
11178,0.696791269,injection attacks,2005
11179,0.6965698253,ieee 80211 wlans,2005
11180,0.6962249492,convergence property,2005
11181,0.6961294096,position estimates,2005
11182,0.6960689201,production test,2005
11183,0.6960097788,covering problem,2005
11184,0.6959957945,web service based,2005
11185,0.6956376793,market share,2005
11186,0.6954992885,perfect channel,2005
11187,0.695439807,student performance,2005
11188,0.6953734552,loss ratio,2005
11189,0.6952415493,load conditions,2005
11190,0.6951314789,shared resource,2005
11191,0.6950835078,information leakage,2005
11192,0.6950437877,level fusion,2005
11193,0.6950008608,reputation based,2005
11194,0.6948158817,log normal,2005
11195,0.6946104349,hierarchical classification,2005
11196,0.6945618415,fpga architectures,2005
11197,0.694367092,text collections,2005
11198,0.6942494326,weight distribution,2005
11199,0.6939838135,multiple scales,2005
11200,0.6937949492,data mining methods,2005
11201,0.6936696481,security risk,2005
11202,0.6936096509,temporal characteristics,2005
11203,0.6934294978,scatter matrix,2005
11204,0.6931449934,ieee 80211 wireless lans,2005
11205,0.6931203141,working set,2005
11206,0.6927796135,software verification,2005
11207,0.6919907394,oriented architecture soa,2005
11208,0.6918429952,high definition,2005
11209,0.691769109,composite services,2005
11210,0.6915979292,embedding technique,2005
11211,0.6915182248,geometrical properties,2005
11212,0.6915050192,wiley sons,2005
11213,0.691411369,cooperative behavior,2005
11214,0.6913534758,high performance parallel,2005
11215,0.6912747978,adaptation mechanism,2005
11216,0.6912491235,pid control,2005
11217,0.6912116651,multiple alignments,2005
11218,0.6911501027,source channel decoding,2005
11219,0.6909812925,statistical estimation,2005
11220,0.6906848219,copyright springer science business media inc,2005
11221,0.6902567593,objective optimization problems,2005
11222,0.6902039867,optimum design,2005
11223,0.6901567763,channel decoding,2005
11224,0.6900194131,rsa based,2005
11225,0.6899178994,human eye,2005
11226,0.6896679682,bus based,2005
11227,0.6895467067,scale factor,2005
11228,0.6894625725,context aware systems,2005
11229,0.6894262692,minimum error,2005
11230,0.6894002764,grayscale images,2005
11231,0.6893298999,streaming service,2005
11232,0.6893155964,ontology languages,2005
11233,0.6891900801,cmos image,2005
11234,0.6891495834,testing effort,2005
11235,0.6890946488,memory intensive,2005
11236,0.6889845112,simulation optimization,2005
11237,0.6889546579,predictive model,2005
11238,0.688818123,embedded real time systems,2005
11239,0.6886904705,spice simulation,2005
11240,0.6886709748,fuzzy c means algorithm,2005
11241,0.688517489,storage overhead,2005
11242,0.6880085304,java application,2005
11243,0.6878861679,ranking function,2005
11244,0.6871936418,spatial correlations,2005
11245,0.6870364153,empirical comparison,2005
11246,0.6868913455,knowledge integration,2005
11247,0.6868141407,explicit formula,2005
11248,0.6867966927,inter cell,2005
11249,0.6866486966,achievable rate,2005
11250,0.6864927881,fault tolerant distributed,2005
11251,0.6864760277,formal logic,2005
11252,0.6864680435,orientation estimation,2005
11253,0.6862063385,organizational boundaries,2005
11254,0.6860843854,higher accuracy,2005
11255,0.685497648,digital multimedia,2005
11256,0.6848563394,cmos logic,2005
11257,0.6847990419,group theory,2005
11258,0.6846634156,stochastic simulation,2005
11259,0.6845909789,bound crb,2005
11260,0.6844551803,limited energy,2005
11261,0.6841333608,feedback stabilization,2005
11262,0.6837816709,statistical distribution,2005
11263,0.6837204922,article explores,2005
11264,0.6835434307,high dimensional feature space,2005
11265,0.6832112971,feature reduction,2005
11266,0.6831697172,mobile computing devices,2005
11267,0.6830730489,fully decentralized,2005
11268,0.6829297524,transmitted signals,2005
11269,0.6826795478,test quality,2005
11270,0.6824130407,text detection,2005
11271,0.6820995257,unconstrained optimization,2005
11272,0.6819547735,service requests,2005
11273,0.6818565027,global optimal solution,2005
11274,0.6817163323,interval valued fuzzy,2005
11275,0.6814178818,analytical modeling,2005
11276,0.6812620462,channel decoder,2005
11277,0.6808477227,minimum total,2005
11278,0.680794588,gis based,2005
11279,0.6807550031,implicit knowledge,2005
11280,0.6805958296,approximation operators,2005
11281,0.6803702533,critical factors,2005
11282,0.6803146559,search tool,2005
11283,0.680076995,e democracy,2005
11284,0.6797583604,assignment scheme,2005
11285,0.6796954254,flexible architecture,2005
11286,0.6793481109,timed systems,2005
11287,0.6786028094,m qam,2005
11288,0.6779165125,dynamic simulation,2005
11289,0.6776570245,service request,2005
11290,0.6775458231,data sparseness,2005
11291,0.6771968839,circuit optimization,2005
11292,0.6771335441,fpga device,2005
11293,0.6768991953,network processing,2005
11294,0.6768208091,multi hop networks,2005
11295,0.6767245177,financial time series,2005
11296,0.6766464491,manufacturing industry,2005
11297,0.6765551353,semantic space,2005
11298,0.6765344144,pay attention,2005
11299,0.6762359632,linear transformations,2005
11300,0.6758556717,condition monitoring,2005
11301,0.6757406014,face region,2005
11302,0.6755338906,test items,2005
11303,0.6753277324,basic blocks,2005
11304,0.6751874926,possibly infinite,2005
11305,0.6751058354,stochastic search,2005
11306,0.6749607981,contour based,2005
11307,0.6749513447,data cleaning,2005
11308,0.6749066232,laboratory experiments,2005
11309,0.674802537,mpi applications,2005
11310,0.6745607541,wake up,2005
11311,0.6744948623,multiple classifier systems,2005
11312,0.6744624776,global solution,2005
11313,0.6740903631,handling rules,2005
11314,0.673951432,physical location,2005
11315,0.6739423316,multimedia processing,2005
11316,0.6737648822,service robots,2005
11317,0.6736105716,specifically tailored,2005
11318,0.6734502301,high dimension,2005
11319,0.6734441127,feature selection algorithm,2005
11320,0.6731672997,combination methods,2005
11321,0.673143752,resource scheduling,2005
11322,0.6730131122,average reduction,2005
11323,0.6729204563,normal vector,2005
11324,0.672744317,compensation method,2005
11325,0.6726967047,security risks,2005
11326,0.6726433027,dynamic modeling,2005
11327,0.6723189851,ipv6 based,2005
11328,0.67218538,query routing,2005
11329,0.6720827139,heterogeneous platforms,2005
11330,0.6719679911,key contribution,2005
11331,0.67192968,sram based,2005
11332,0.6719211148,ntcir 5,2005
11333,0.6718895597,security level,2005
11334,0.6717252777,immune algorithm,2005
